"75.W_SIC.M0","75.W_SIC.M1","75.W_SIC.M2","75.W_SST.M0","75.W_SST.M1","75.W_SST.M2","300.W_SIC.M0","300.W_SIC.M1","300.W_SIC.M2","300.W_SST.M0","300.W_SST.M1","300.W_SST.M2","DATE"
0.8492,0.8529,0.8409,-0.9921,-1.1215,-1.0205,0.3837,0.3869,0.3895,2.5653,2.3738,2.2272,2010-04-30
0.8401,0.8492,0.8529,-1.0075,-0.9921,-1.1215,0.3806,0.3837,0.3869,2.4186,2.5653,2.3738,2010-05-01
0.8342,0.8401,0.8492,-1.0651,-1.0075,-0.9921,0.3811,0.3806,0.3837,2.2301,2.4186,2.5653,2010-05-02
0.8379,0.8342,0.8401,-1.056,-1.0651,-1.0075,0.3829,0.3811,0.3806,1.8851,2.2301,2.4186,2010-05-03
0.8348,0.8379,0.8342,-1.0405,-1.056,-1.0651,0.3843,0.3829,0.3811,1.6107,1.8851,2.2301,2010-05-04
0.8304,0.8348,0.8379,-1.0092,-1.0405,-1.056,0.391,0.3843,0.3829,1.6169,1.6107,1.8851,2010-05-05
0.8289,0.8304,0.8348,-0.9122,-1.0092,-1.0405,0.3918,0.391,0.3843,2.0954,1.6169,1.6107,2010-05-06
0.8262,0.8289,0.8304,-0.9937,-0.9122,-1.0092,0.3919,0.3918,0.391,2.1115,2.0954,1.6169,2010-05-07
0.8231,0.8262,0.8289,-0.9692,-0.9937,-0.9122,0.3953,0.3919,0.3918,2.0314,2.1115,2.0954,2010-05-08
0.8071,0.8231,0.8262,-0.8972,-0.9692,-0.9937,0.3945,0.3953,0.3919,1.9544,2.0314,2.1115,2010-05-09
0.8,0.8071,0.8231,-0.8715,-0.8972,-0.9692,0.3915,0.3945,0.3953,1.8878,1.9544,2.0314,2010-05-10
0.7992,0.8,0.8071,-0.8301,-0.8715,-0.8972,0.4011,0.3915,0.3945,2.4302,1.8878,1.9544,2010-05-11
0.7894,0.7992,0.8,-0.6462,-0.8301,-0.8715,0.3979,0.4011,0.3915,2.5723,2.4302,1.8878,2010-05-12
0.7721,0.7894,0.7992,-0.6946,-0.6462,-0.8301,0.3948,0.3979,0.4011,2.4525,2.5723,2.4302,2010-05-13
0.7636,0.7721,0.7894,-0.6371,-0.6946,-0.6462,0.389,0.3948,0.3979,2.3187,2.4525,2.5723,2010-05-14
0.7106,0.7636,0.7721,-0.4165,-0.6371,-0.6946,0.3678,0.389,0.3948,2.3486,2.3187,2.4525,2010-05-15
0.6519,0.7106,0.7636,-0.0945,-0.4165,-0.6371,0.3346,0.3678,0.389,2.6937,2.3486,2.3187,2010-05-16
0.6123,0.6519,0.7106,0.0754,-0.0945,-0.4165,0.3094,0.3346,0.3678,2.7802,2.6937,2.3486,2010-05-17
0.5718,0.6123,0.6519,0.3305,0.0754,-0.0945,0.2932,0.3094,0.3346,3.0478,2.7802,2.6937,2010-05-18
0.549,0.5718,0.6123,0.5303,0.3305,0.0754,0.281,0.2932,0.3094,3.1127,3.0478,2.7802,2010-05-19
0.5228,0.549,0.5718,0.6739,0.5303,0.3305,0.272,0.281,0.2932,3.1933,3.1127,3.0478,2010-05-20
0.5005,0.5228,0.549,0.7023,0.6739,0.5303,0.2611,0.272,0.281,3.3223,3.1933,3.1127,2010-05-21
0.4788,0.5005,0.5228,0.852,0.7023,0.6739,0.2541,0.2611,0.272,3.4875,3.3223,3.1933,2010-05-22
0.4426,0.4788,0.5005,1.252,0.852,0.7023,0.2437,0.2541,0.2611,3.5573,3.4875,3.3223,2010-05-23
0.41,0.4426,0.4788,1.2788,1.252,0.852,0.2349,0.2437,0.2541,3.607,3.5573,3.4875,2010-05-24
0.3917,0.41,0.4426,1.2078,1.2788,1.252,0.2284,0.2349,0.2437,3.8775,3.607,3.5573,2010-05-25
0.3218,0.3917,0.41,1.2222,1.2078,1.2788,0.1977,0.2284,0.2349,4.0515,3.8775,3.607,2010-05-26
0.3248,0.3218,0.3917,1.0424,1.2222,1.2078,0.1831,0.1977,0.2284,3.9768,4.0515,3.8775,2010-05-27
0.3243,0.3248,0.3218,0.8911,1.0424,1.2222,0.1808,0.1831,0.1977,3.835,3.9768,4.0515,2010-05-28
0.3252,0.3243,0.3248,0.819,0.8911,1.0424,0.1795,0.1808,0.1831,3.7001,3.835,3.9768,2010-05-29
0.3286,0.3252,0.3243,0.7724,0.819,0.8911,0.1783,0.1795,0.1808,3.6703,3.7001,3.835,2010-05-30
0.3318,0.3286,0.3252,0.9962,0.7724,0.819,0.1794,0.1783,0.1795,3.522,3.6703,3.7001,2010-05-31
0.3359,0.3318,0.3286,1.301,0.9962,0.7724,0.1821,0.1794,0.1783,3.7307,3.522,3.6703,2010-06-01
0.3378,0.3359,0.3318,1.3758,1.301,0.9962,0.1826,0.1821,0.1794,3.8328,3.7307,3.522,2010-06-02
0.3379,0.3378,0.3359,1.4774,1.3758,1.301,0.1843,0.1826,0.1821,3.9754,3.8328,3.7307,2010-06-03
0.3411,0.3379,0.3378,1.3875,1.4774,1.3758,0.1894,0.1843,0.1826,3.9049,3.9754,3.8328,2010-06-04
0.3367,0.3411,0.3379,1.4081,1.3875,1.4774,0.1919,0.1894,0.1843,4.0058,3.9049,3.9754,2010-06-05
0.3471,0.3367,0.3411,1.7235,1.4081,1.3875,0.1989,0.1919,0.1894,4.1395,4.0058,3.9049,2010-06-06
0.3552,0.3471,0.3367,1.8948,1.7235,1.4081,0.2085,0.1989,0.1919,4.1737,4.1395,4.0058,2010-06-07
0.3653,0.3552,0.3471,1.7682,1.8948,1.7235,0.2136,0.2085,0.1989,4.1246,4.1737,4.1395,2010-06-08
0.4132,0.3653,0.3552,1.6953,1.7682,1.8948,0.2199,0.2136,0.2085,4.3206,4.1246,4.1737,2010-06-09
0.4174,0.4132,0.3653,1.7749,1.6953,1.7682,0.221,0.2199,0.2136,4.4004,4.3206,4.1246,2010-06-10
0.4237,0.4174,0.4132,1.4589,1.7749,1.6953,0.2185,0.221,0.2199,4.3223,4.4004,4.3206,2010-06-11
0.4585,0.4237,0.4174,1.0634,1.4589,1.7749,0.2196,0.2185,0.221,4.184,4.3223,4.4004,2010-06-12
0.4632,0.4585,0.4237,0.9705,1.0634,1.4589,0.2202,0.2196,0.2185,4.2043,4.184,4.3223,2010-06-13
0.4719,0.4632,0.4585,1.0516,0.9705,1.0634,0.2248,0.2202,0.2196,4.2426,4.2043,4.184,2010-06-14
0.5093,0.4719,0.4632,1.1833,1.0516,0.9705,0.241,0.2248,0.2202,4.3489,4.2426,4.2043,2010-06-15
0.5294,0.5093,0.4719,1.1613,1.1833,1.0516,0.2459,0.241,0.2248,4.4083,4.3489,4.2426,2010-06-16
0.5252,0.5294,0.5093,1.228,1.1613,1.1833,0.2464,0.2459,0.241,4.4292,4.4083,4.3489,2010-06-17
0.5311,0.5252,0.5294,1.1638,1.228,1.1613,0.2481,0.2464,0.2459,4.275,4.4292,4.4083,2010-06-18
0.5265,0.5311,0.5252,1.0885,1.1638,1.228,0.2463,0.2481,0.2464,4.1746,4.275,4.4292,2010-06-19
0.4992,0.5265,0.5311,1.0898,1.0885,1.1638,0.239,0.2463,0.2481,4.1876,4.1746,4.275,2010-06-20
0.4975,0.4992,0.5265,1.0956,1.0898,1.0885,0.2388,0.239,0.2463,4.1517,4.1876,4.1746,2010-06-21
0.4898,0.4975,0.4992,1.088,1.0956,1.0898,0.2258,0.2388,0.239,4.1002,4.1517,4.1876,2010-06-22
0.4839,0.4898,0.4975,1.0887,1.088,1.0956,0.2204,0.2258,0.2388,4.3099,4.1002,4.1517,2010-06-23
0.4933,0.4839,0.4898,1.6186,1.0887,1.088,0.2208,0.2204,0.2258,5.0278,4.3099,4.1002,2010-06-24
0.4921,0.4933,0.4839,1.9601,1.6186,1.0887,0.2177,0.2208,0.2204,5.1106,5.0278,4.3099,2010-06-25
0.4946,0.4921,0.4933,1.8715,1.9601,1.6186,0.2136,0.2177,0.2208,5.0554,5.1106,5.0278,2010-06-26
0.4747,0.4946,0.4921,2.297,1.8715,1.9601,0.2019,0.2136,0.2177,5.2297,5.0554,5.1106,2010-06-27
0.4705,0.4747,0.4946,2.7325,2.297,1.8715,0.1899,0.2019,0.2136,5.5822,5.2297,5.0554,2010-06-28
0.4533,0.4705,0.4747,2.9365,2.7325,2.297,0.1781,0.1899,0.2019,5.8063,5.5822,5.2297,2010-06-29
0.4401,0.4533,0.4705,2.8094,2.9365,2.7325,0.1684,0.1781,0.1899,5.5473,5.8063,5.5822,2010-06-30
0.4216,0.4401,0.4533,2.4586,2.8094,2.9365,0.1633,0.1684,0.1781,5.3312,5.5473,5.8063,2010-07-01
0.4135,0.4216,0.4401,2.3329,2.4586,2.8094,0.1521,0.1633,0.1684,5.3995,5.3312,5.5473,2010-07-02
0.4061,0.4135,0.4216,2.1682,2.3329,2.4586,0.1469,0.1521,0.1633,5.4341,5.3995,5.3312,2010-07-03
0.392,0.4061,0.4135,2.0792,2.1682,2.3329,0.1427,0.1469,0.1521,5.42,5.4341,5.3995,2010-07-04
0.3786,0.392,0.4061,2.0156,2.0792,2.1682,0.1302,0.1427,0.1469,5.3926,5.42,5.4341,2010-07-05
0.3761,0.3786,0.392,1.9463,2.0156,2.0792,0.1275,0.1302,0.1427,5.2844,5.3926,5.42,2010-07-06
0.3664,0.3761,0.3786,2.2246,1.9463,2.0156,0.1241,0.1275,0.1302,5.5806,5.2844,5.3926,2010-07-07
0.3603,0.3664,0.3761,2.5751,2.2246,1.9463,0.1225,0.1241,0.1275,5.6065,5.5806,5.2844,2010-07-08
0.3605,0.3603,0.3664,2.6277,2.5751,2.2246,0.1204,0.1225,0.1241,5.6077,5.6065,5.5806,2010-07-09
0.3586,0.3605,0.3603,2.3593,2.6277,2.5751,0.1185,0.1204,0.1225,5.703,5.6077,5.6065,2010-07-10
0.3611,0.3586,0.3605,2.6259,2.3593,2.6277,0.1155,0.1185,0.1204,5.9421,5.703,5.6077,2010-07-11
0.307,0.3611,0.3586,2.6893,2.6259,2.3593,0.0942,0.1155,0.1185,6.3263,5.9421,5.703,2010-07-12
0.3022,0.307,0.3611,3.1383,2.6893,2.6259,0.0786,0.0942,0.1155,6.6886,6.3263,5.9421,2010-07-13
0.2785,0.3022,0.307,3.377,3.1383,2.6893,0.0704,0.0786,0.0942,7.096,6.6886,6.3263,2010-07-14
0.2758,0.2785,0.3022,3.0492,3.377,3.1383,0.0694,0.0704,0.0786,7.0673,7.096,6.6886,2010-07-15
0.2445,0.2758,0.2785,2.7334,3.0492,3.377,0.0635,0.0694,0.0704,6.7177,7.0673,7.096,2010-07-16
0.201,0.2445,0.2758,2.8061,2.7334,3.0492,0.0409,0.0635,0.0694,6.875,6.7177,7.0673,2010-07-17
0.0736,0.201,0.2445,3.1106,2.8061,2.7334,0.0287,0.0409,0.0635,7.3345,6.875,6.7177,2010-07-18
0.0704,0.0736,0.201,4.1757,3.1106,2.8061,0.0248,0.0287,0.0409,7.8161,7.3345,6.875,2010-07-19
0.0697,0.0704,0.0736,4.1735,4.1757,3.1106,0.0219,0.0248,0.0287,7.7302,7.8161,7.3345,2010-07-20
0.0639,0.0697,0.0704,3.6208,4.1735,4.1757,0.0189,0.0219,0.0248,7.4931,7.7302,7.8161,2010-07-21
0.0586,0.0639,0.0697,3.574,3.6208,4.1735,0.0113,0.0189,0.0219,7.2965,7.4931,7.7302,2010-07-22
0,0.0586,0.0639,5.1589,3.574,3.6208,0.004,0.0113,0.0189,7.3408,7.2965,7.4931,2010-07-23
0,0,0.0586,5.815,5.1589,3.574,0,0.004,0.0113,7.3369,7.3408,7.2965,2010-07-24
0,0,0,5.964,5.815,5.1589,0,0,0.004,7.3717,7.3369,7.3408,2010-07-25
0,0,0,6.0655,5.964,5.815,0,0,0,7.2582,7.3717,7.3369,2010-07-26
0,0,0,5.8505,6.0655,5.964,0,0,0,7.8164,7.2582,7.3717,2010-07-27
0,0,0,5.7949,5.8505,6.0655,0,0,0,7.7227,7.8164,7.2582,2010-07-28
0,0,0,6.0404,5.7949,5.8505,0,0,0,7.8732,7.7227,7.8164,2010-07-29
0,0,0,5.9927,6.0404,5.7949,0,0,0,7.8127,7.8732,7.7227,2010-07-30
0,0,0,5.9354,5.9927,6.0404,0,0,0,7.6826,7.8127,7.8732,2010-07-31
0,0,0,5.7151,5.9354,5.9927,0,0,0,7.5995,7.6826,7.8127,2010-08-01
0,0,0,6.0058,5.7151,5.9354,0,0,0,7.8988,7.5995,7.6826,2010-08-02
0,0,0,6.1392,6.0058,5.7151,0,0,0,8.2788,7.8988,7.5995,2010-08-03
0,0,0,6.3884,6.1392,6.0058,0,0,0,8.5548,8.2788,7.8988,2010-08-04
0,0,0,5.4977,6.3884,6.1392,0,0,0,8.3401,8.5548,8.2788,2010-08-05
0,0,0,5.4063,5.4977,6.3884,0,0,0,8.1364,8.3401,8.5548,2010-08-06
0,0,0,5.7595,5.4063,5.4977,0,0,0,8.3457,8.1364,8.3401,2010-08-07
0,0,0,5.8292,5.7595,5.4063,0,0,0,8.4128,8.3457,8.1364,2010-08-08
0,0,0,5.9928,5.8292,5.7595,0,0,0,8.3825,8.4128,8.3457,2010-08-09
0,0,0,5.7547,5.9928,5.8292,0,0,0,7.7927,8.3825,8.4128,2010-08-10
0,0,0,5.169,5.7547,5.9928,0,0,0,7.4437,7.7927,8.3825,2010-08-11
0,0,0,5.1253,5.169,5.7547,0,0,0,7.2174,7.4437,7.7927,2010-08-12
0,0,0,5.0774,5.1253,5.169,0,0,0,7.1476,7.2174,7.4437,2010-08-13
0,0,0,5.0823,5.0774,5.1253,0,0,0,7.2448,7.1476,7.2174,2010-08-14
0,0,0,5.2187,5.0823,5.0774,0,0,0,7.9428,7.2448,7.1476,2010-08-15
0,0,0,5.2313,5.2187,5.0823,0,0,0,8.1117,7.9428,7.2448,2010-08-16
0,0,0,5.8205,5.2313,5.2187,0,0,0,7.9588,8.1117,7.9428,2010-08-17
0,0,0,5.8088,5.8205,5.2313,0,0,0,8.079,7.9588,8.1117,2010-08-18
0,0,0,5.5263,5.8088,5.8205,0,0,0,8.0297,8.079,7.9588,2010-08-19
0,0,0,5.3143,5.5263,5.8088,0,0,0,7.9939,8.0297,8.079,2010-08-20
0,0,0,5.1493,5.3143,5.5263,0,0,0,8.0172,7.9939,8.0297,2010-08-21
0,0,0,5.303,5.1493,5.3143,0,0,0,7.9704,8.0172,7.9939,2010-08-22
0,0,0,5.1365,5.303,5.1493,0,0,0,7.9651,7.9704,8.0172,2010-08-23
0,0,0,5.0153,5.1365,5.303,0,0,0,7.8711,7.9651,7.9704,2010-08-24
0,0,0,5.4005,5.0153,5.1365,0,0,0,7.8558,7.8711,7.9651,2010-08-25
0,0,0,5.4682,5.4005,5.0153,0,0,0,7.9255,7.8558,7.8711,2010-08-26
0,0,0,5.4815,5.4682,5.4005,0,0,0,8.1083,7.9255,7.8558,2010-08-27
0,0,0,5.948,5.4815,5.4682,0,0,0,8.2159,8.1083,7.9255,2010-08-28
0,0,0,5.9624,5.948,5.4815,0,0,0,8.0467,8.2159,8.1083,2010-08-29
0,0,0,5.8801,5.9624,5.948,0,0,0,7.837,8.0467,8.2159,2010-08-30
0,0,0,5.8238,5.8801,5.9624,0,0,0,7.7594,7.837,8.0467,2010-08-31
0,0,0,5.8036,5.8238,5.8801,0,0,0,7.8256,7.7594,7.837,2010-09-01
0,0,0,5.7847,5.8036,5.8238,0,0,0,7.9328,7.8256,7.7594,2010-09-02
0,0,0,5.7458,5.7847,5.8036,0,0,0,7.7795,7.9328,7.8256,2010-09-03
0,0,0,5.6797,5.7458,5.7847,0,0,0,7.7642,7.7795,7.9328,2010-09-04
0,0,0,5.6121,5.6797,5.7458,0,0,0,7.8341,7.7642,7.7795,2010-09-05
0,0,0,5.5712,5.6121,5.6797,0,0,0,7.8344,7.8341,7.7642,2010-09-06
0,0,0,5.5454,5.5712,5.6121,0,0,0,7.8143,7.8344,7.8341,2010-09-07
0,0,0,5.5191,5.5454,5.5712,0,0,0,7.7968,7.8143,7.8344,2010-09-08
0,0,0,5.2817,5.5191,5.5454,0,0,0,7.4434,7.7968,7.8143,2010-09-09
0,0,0,5.1107,5.2817,5.5191,0,0,0,7.7832,7.4434,7.7968,2010-09-10
0,0,0,4.5785,5.1107,5.2817,0,0,0,7.5368,7.7832,7.4434,2010-09-11
0,0,0,4.7077,4.5785,5.1107,0,0,0,7.3483,7.5368,7.7832,2010-09-12
0,0,0,4.6029,4.7077,4.5785,0,0,0,7.4482,7.3483,7.5368,2010-09-13
0,0,0,4.6065,4.6029,4.7077,0,0,0,7.5403,7.4482,7.3483,2010-09-14
0,0,0,4.4245,4.6065,4.6029,0,0,0,7.5227,7.5403,7.4482,2010-09-15
0,0,0,4.0376,4.4245,4.6065,0,0,0,7.3788,7.5227,7.5403,2010-09-16
0,0,0,3.282,4.0376,4.4245,0,0,0,6.8637,7.3788,7.5227,2010-09-17
0,0,0,3.2764,3.282,4.0376,0,0,0,6.8404,6.8637,7.3788,2010-09-18
0,0,0,3.3954,3.2764,3.282,0,0,0,6.7576,6.8404,6.8637,2010-09-19
0,0,0,3.4131,3.3954,3.2764,0,0,0,6.57,6.7576,6.8404,2010-09-20
0,0,0,3.4194,3.4131,3.3954,0,0,0,6.481,6.57,6.7576,2010-09-21
0,0,0,3.4313,3.4194,3.4131,0,0,0,6.3829,6.481,6.57,2010-09-22
0,0,0,3.4688,3.4313,3.4194,0,0,0,6.3572,6.3829,6.481,2010-09-23
0,0,0,3.8284,3.4688,3.4313,0,0,0,7.0804,6.3572,6.3829,2010-09-24
0,0,0,4.087,3.8284,3.4688,0,0,0,7.1885,7.0804,6.3572,2010-09-25
0,0,0,4.2427,4.087,3.8284,0,0,0,7.0951,7.1885,7.0804,2010-09-26
0,0,0,4.4765,4.2427,4.087,0,0,0,7.1308,7.0951,7.1885,2010-09-27
0,0,0,4.5593,4.4765,4.2427,0,0,0,7.1438,7.1308,7.0951,2010-09-28
0,0,0,4.4351,4.5593,4.4765,0,0,0,6.9379,7.1438,7.1308,2010-09-29
0,0,0,4.1869,4.4351,4.5593,0,0,0,6.9538,6.9379,7.1438,2010-09-30
0,0,0,4.0889,4.1869,4.4351,0,0,0,6.864,6.9538,6.9379,2010-10-01
0,0,0,4.0087,4.0889,4.1869,0,0,0,6.6586,6.864,6.9538,2010-10-02
0,0,0,3.9123,4.0087,4.0889,0,0,0,6.608,6.6586,6.864,2010-10-03
0,0,0,3.933,3.9123,4.0087,0,0,0,6.5498,6.608,6.6586,2010-10-04
0,0,0,3.4442,3.933,3.9123,0,0,0,6.344,6.5498,6.608,2010-10-05
0,0,0,3.3798,3.4442,3.933,0,0,0,6.4269,6.344,6.5498,2010-10-06
0,0,0,3.5045,3.3798,3.4442,0,0,0,6.3984,6.4269,6.344,2010-10-07
0,0,0,3.5044,3.5045,3.3798,0,0,0,6.3189,6.3984,6.4269,2010-10-08
0,0,0,3.4775,3.5044,3.5045,0,0,0,6.3607,6.3189,6.3984,2010-10-09
0,0,0,3.4536,3.4775,3.5044,0,0,0,6.3427,6.3607,6.3189,2010-10-10
0,0,0,3.586,3.4536,3.4775,0,0,0,6.2292,6.3427,6.3607,2010-10-11
0,0,0,3.816,3.586,3.4536,0,0,0,6.2467,6.2292,6.3427,2010-10-12
0,0,0,3.6646,3.816,3.586,0,0,0,6.3314,6.2467,6.2292,2010-10-13
0,0,0,3.5573,3.6646,3.816,0,0,0,6.3402,6.3314,6.2467,2010-10-14
0,0,0,3.5557,3.5573,3.6646,0,0,0,6.257,6.3402,6.3314,2010-10-15
0,0,0,3.6202,3.5557,3.5573,0.0033,0,0,6.2729,6.257,6.3402,2010-10-16
0,0,0,3.4781,3.6202,3.5557,0.0052,0.0033,0,6.3396,6.2729,6.257,2010-10-17
0,0,0,3.5369,3.4781,3.6202,0.0058,0.0052,0.0033,6.303,6.3396,6.2729,2010-10-18
0,0,0,3.6405,3.5369,3.4781,0.0058,0.0058,0.0052,6.3534,6.303,6.3396,2010-10-19
0,0,0,3.051,3.6405,3.5369,0.0052,0.0058,0.0058,6.0901,6.3534,6.303,2010-10-20
0,0,0,2.304,3.051,3.6405,0.0032,0.0052,0.0058,5.8143,6.0901,6.3534,2010-10-21
0,0,0,2.1657,2.304,3.051,0.0019,0.0032,0.0052,5.797,5.8143,6.0901,2010-10-22
0,0,0,1.8251,2.1657,2.304,0.0018,0.0019,0.0032,5.7738,5.797,5.8143,2010-10-23
0.1053,0,0,1.8321,1.8251,2.1657,0.0114,0.0018,0.0019,5.7599,5.7738,5.797,2010-10-24
0.1053,0.1053,0,1.9281,1.8321,1.8251,0.0114,0.0114,0.0018,5.689,5.7599,5.7738,2010-10-25
0.1053,0.1053,0.1053,2.0201,1.9281,1.8321,0.0115,0.0114,0.0114,5.687,5.689,5.7599,2010-10-26
0.1053,0.1053,0.1053,1.9696,2.0201,1.9281,0.0115,0.0115,0.0114,5.5858,5.687,5.689,2010-10-27
0,0.1053,0.1053,1.9622,1.9696,2.0201,0.0032,0.0115,0.0115,5.4797,5.5858,5.687,2010-10-28
0,0,0.1053,2.0177,1.9622,1.9696,0.0032,0.0032,0.0115,5.4497,5.4797,5.5858,2010-10-29
0,0,0,1.9772,2.0177,1.9622,0.0032,0.0032,0.0032,5.3622,5.4497,5.4797,2010-10-30
0,0,0,2.1537,1.9772,2.0177,0.0032,0.0032,0.0032,5.3262,5.3622,5.4497,2010-10-31
0,0,0,2.2263,2.1537,1.9772,0.0032,0.0032,0.0032,5.3158,5.3262,5.3622,2010-11-01
0,0,0,1.8717,2.2263,2.1537,0.0068,0.0032,0.0032,5.2649,5.3158,5.3262,2010-11-02
0,0,0,1.9597,1.8717,2.2263,0.0067,0.0068,0.0032,5.1518,5.2649,5.3158,2010-11-03
0,0,0,2.259,1.9597,1.8717,0.0067,0.0067,0.0068,5.1208,5.1518,5.2649,2010-11-04
0,0,0,2.7066,2.259,1.9597,0.0066,0.0067,0.0067,5.2429,5.1208,5.1518,2010-11-05
0.1029,0,0,2.821,2.7066,2.259,0.0122,0.0066,0.0067,5.3694,5.2429,5.1208,2010-11-06
0.108,0.1029,0,2.7139,2.821,2.7066,0.0116,0.0122,0.0066,5.3584,5.3694,5.2429,2010-11-07
0.1117,0.108,0.1029,2.3914,2.7139,2.821,0.0119,0.0116,0.0122,5.2741,5.3584,5.3694,2010-11-08
0.1177,0.1117,0.108,1.9858,2.3914,2.7139,0.0131,0.0119,0.0116,5.3137,5.2741,5.3584,2010-11-09
0.1177,0.1177,0.1117,1.5924,1.9858,2.3914,0.0132,0.0131,0.0119,5.2231,5.3137,5.2741,2010-11-10
0.1177,0.1177,0.1177,1.763,1.5924,1.9858,0.0132,0.0132,0.0131,5.0005,5.2231,5.3137,2010-11-11
0.1226,0.1177,0.1177,2.033,1.763,1.5924,0.0136,0.0132,0.0132,4.9557,5.0005,5.2231,2010-11-12
0.1226,0.1226,0.1177,2.2172,2.033,1.763,0.0136,0.0136,0.0132,4.8941,4.9557,5.0005,2010-11-13
0.1141,0.1226,0.1226,2.3937,2.2172,2.033,0.0129,0.0136,0.0136,4.8755,4.8941,4.9557,2010-11-14
0.1218,0.1141,0.1226,2.4022,2.3937,2.2172,0.0136,0.0129,0.0136,4.8293,4.8755,4.8941,2010-11-15
0.1141,0.1218,0.1141,2.4108,2.4022,2.3937,0.0129,0.0136,0.0129,4.8398,4.8293,4.8755,2010-11-16
0.1121,0.1141,0.1218,2.949,2.4108,2.4022,0.0127,0.0129,0.0136,4.9724,4.8398,4.8293,2010-11-17
0.1136,0.1121,0.1141,3.3001,2.949,2.4108,0.0129,0.0127,0.0129,4.9979,4.9724,4.8398,2010-11-18
0.1136,0.1136,0.1121,2.6233,3.3001,2.949,0.0164,0.0129,0.0127,4.8559,4.9979,4.9724,2010-11-19
0.1204,0.1136,0.1136,1.7549,2.6233,3.3001,0.017,0.0164,0.0129,4.5113,4.8559,4.9979,2010-11-20
0.1247,0.1204,0.1136,2.0326,1.7549,2.6233,0.0175,0.017,0.0164,4.7379,4.5113,4.8559,2010-11-21
0.1255,0.1247,0.1204,2.6875,2.0326,1.7549,0.0179,0.0175,0.017,4.9967,4.7379,4.5113,2010-11-22
0.1255,0.1255,0.1247,2.8915,2.6875,2.0326,0.0179,0.0179,0.0175,5.012,4.9967,4.7379,2010-11-23
0.1255,0.1255,0.1255,2.8239,2.8915,2.6875,0.018,0.0179,0.0179,4.9073,5.012,4.9967,2010-11-24
0.1255,0.1255,0.1255,2.5217,2.8239,2.8915,0.0176,0.018,0.0179,4.5756,4.9073,5.012,2010-11-25
0.1095,0.1255,0.1255,2.3434,2.5217,2.8239,0.0184,0.0176,0.018,4.1841,4.5756,4.9073,2010-11-26
0.0551,0.1095,0.1255,2.3655,2.3434,2.5217,0.0138,0.0184,0.0176,4.0974,4.1841,4.5756,2010-11-27
0.0551,0.0551,0.1095,2.3042,2.3655,2.3434,0.0141,0.0138,0.0184,4.0198,4.0974,4.1841,2010-11-28
0.0514,0.0551,0.0551,2.2596,2.3042,2.3655,0.0137,0.0141,0.0138,3.9264,4.0198,4.0974,2010-11-29
0.0514,0.0514,0.0551,2.9074,2.2596,2.3042,0.0138,0.0137,0.0141,4.5634,3.9264,4.0198,2010-11-30
0.1032,0.0514,0.0514,3.2223,2.9074,2.2596,0.0184,0.0138,0.0137,4.5239,4.5634,3.9264,2010-12-01
0.1056,0.1032,0.0514,3.1386,3.2223,2.9074,0.0187,0.0184,0.0138,4.3265,4.5239,4.5634,2010-12-02
0.108,0.1056,0.1032,3.2155,3.1386,3.2223,0.0187,0.0187,0.0184,4.1289,4.3265,4.5239,2010-12-03
0.1073,0.108,0.1056,2.9725,3.2155,3.1386,0.0211,0.0187,0.0187,4.2532,4.1289,4.3265,2010-12-04
0.1073,0.1073,0.108,2.4901,2.9725,3.2155,0.0209,0.0211,0.0187,4.1811,4.2532,4.1289,2010-12-05
0.1112,0.1073,0.1073,2.422,2.4901,2.9725,0.0213,0.0209,0.0211,4.0537,4.1811,4.2532,2010-12-06
0.1148,0.1112,0.1073,2.1807,2.422,2.4901,0.0217,0.0213,0.0209,3.8028,4.0537,4.1811,2010-12-07
0.1141,0.1148,0.1112,2.2504,2.1807,2.422,0.0216,0.0217,0.0213,3.6436,3.8028,4.0537,2010-12-08
0.1134,0.1141,0.1148,2.8419,2.2504,2.1807,0.0181,0.0216,0.0217,4.0686,3.6436,3.8028,2010-12-09
0.1134,0.1134,0.1141,2.8801,2.8419,2.2504,0.0179,0.0181,0.0216,4.0419,4.0686,3.6436,2010-12-10
0.1141,0.1134,0.1134,2.9105,2.8801,2.8419,0.018,0.0179,0.0181,4.0538,4.0419,4.0686,2010-12-11
0.1141,0.1141,0.1134,1.6341,2.9105,2.8801,0.0149,0.018,0.0179,3.6096,4.0538,4.0419,2010-12-12
0.1218,0.1141,0.1141,1.1907,1.6341,2.9105,0.0196,0.0149,0.018,3.403,3.6096,4.0538,2010-12-13
0.1163,0.1218,0.1141,1.1872,1.1907,1.6341,0.0196,0.0196,0.0149,3.659,3.403,3.6096,2010-12-14
0.1218,0.1163,0.1218,1.4264,1.1872,1.1907,0.0204,0.0196,0.0196,3.7795,3.659,3.403,2010-12-15
0.1218,0.1218,0.1163,1.9206,1.4264,1.1872,0.0258,0.0204,0.0196,3.8702,3.7795,3.659,2010-12-16
0.1134,0.1218,0.1218,2.1826,1.9206,1.4264,0.0264,0.0258,0.0204,3.8762,3.8702,3.7795,2010-12-17
0.1102,0.1134,0.1218,2.7306,2.1826,1.9206,0.0287,0.0264,0.0258,3.9755,3.8762,3.8702,2010-12-18
0.1097,0.1102,0.1134,3.1266,2.7306,2.1826,0.0323,0.0287,0.0264,4.0576,3.9755,3.8762,2010-12-19
